,age_building,count_floors_pre_eq,height_ft_pre_eq,plinth_area_sq_ft,land_surface_condition,foundation_type,roof_type,ground_floor_type,other_floor_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_mud_mortar_stone,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_cement_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_rc_non_engineered,has_superstructure_rc_engineered,condition_post_eq,has_geotechnical_risk,has_geotechnical_risk_fault_crack,has_geotechnical_risk_flood,has_geotechnical_risk_land_settlement,has_geotechnical_risk_landslide,has_geotechnical_risk_liquefaction,has_geotechnical_risk_other,has_geotechnical_risk_rock_fall,damage_grade
460615,20,2,14,238,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
105338,10,2,14,517,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
241869,30,2,18,504,2,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
425392,6,2,12,334,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
138604,30,3,21,412,0,1,1,2,0,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,4
374016,35,2,21,380,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
214758,2,1,10,388,0,1,2,0,3,3,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4
168095,30,2,20,380,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
367693,48,2,20,375,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,0,3
293267,17,3,18,563,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,4
266648,10,2,12,375,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
134451,60,3,24,640,0,2,1,2,2,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,4
236137,24,2,14,308,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
32544,15,2,18,400,0,1,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4
156551,5,2,12,450,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
197896,10,2,20,350,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1
98064,38,2,17,375,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
139851,60,5,30,300,0,2,1,0,2,2,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,0,0,0,3
129709,40,2,14,307,0,2,1,2,1,3,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
389842,16,3,24,456,0,2,1,2,2,3,0,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
366625,9,2,20,365,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
480072,32,2,18,374,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
135200,38,1,8,250,2,2,1,0,3,3,1,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,1
245381,15,2,14,392,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
173621,7,1,10,90,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
152213,25,2,20,264,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
594045,12,3,18,208,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1
370479,35,2,16,488,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
30730,9,2,20,423,0,2,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
427202,2,1,15,1000,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
379651,40,2,14,336,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
505940,999,2,12,280,0,2,1,1,1,3,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,0,1,2
98457,12,2,16,422,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
437065,25,2,12,196,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
363162,13,2,12,370,0,2,1,2,2,3,9,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
313722,50,3,20,448,0,2,2,2,2,3,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
391327,36,2,12,392,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
585879,60,3,24,238,0,2,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3
390292,80,2,16,720,0,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
549758,25,2,17,360,0,2,1,2,2,3,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
255301,32,2,14,220,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
14576,25,2,15,445,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
514896,5,2,14,267,0,3,1,2,1,3,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,2
341344,30,3,18,264,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
289899,7,3,15,360,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
210394,8,2,12,416,0,1,2,0,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3
75309,16,3,21,364,0,2,1,2,2,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
198433,15,2,15,500,0,4,2,2,2,3,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,2
498498,21,2,14,200,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
330220,35,3,22,420,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
15944,40,2,18,848,0,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
273393,19,3,18,445,0,2,1,2,1,3,0,1,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
299784,4,2,14,336,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,0,0,3
374349,22,2,17,420,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
84410,15,2,12,220,0,2,1,2,2,3,0,0,1,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1
68281,7,2,18,340,1,2,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
165110,33,4,24,326,0,2,2,2,2,2,0,1,0,0,0,1,0,1,1,0,0,4,0,0,0,0,0,0,0,0,4
306087,17,3,18,240,1,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
236915,2,2,16,420,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
413202,22,2,16,400,1,2,1,2,1,3,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
385824,20,3,18,445,0,2,2,2,1,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4
335092,14,2,14,337,0,2,1,2,1,3,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
164198,70,4,24,224,0,2,1,1,2,1,0,0,0,0,0,1,0,1,0,0,0,5,1,0,0,1,0,0,0,0,3
67038,18,2,14,400,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
320371,25,2,20,360,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
187189,22,2,14,496,0,2,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
350940,11,2,18,297,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
434608,15,1,12,290,0,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
20624,6,2,15,630,0,2,1,2,1,3,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
58414,25,2,12,204,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
352812,15,2,24,425,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
75404,20,2,16,220,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
562562,4,1,6,250,0,2,1,2,3,3,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,0,1,0,0,1,3
188181,5,2,13,420,1,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
235327,20,2,20,375,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
119072,25,3,22,310,0,2,1,2,2,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
40146,7,2,16,380,1,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
337234,15,2,12,150,1,2,2,2,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
244955,12,3,14,225,0,2,2,2,1,3,0,0,1,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2
300421,28,3,21,460,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
191610,2,2,13,350,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
262913,10,3,24,891,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
188034,20,3,18,1400,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
240957,3,2,20,340,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
144170,10,3,21,580,0,2,1,2,1,3,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
308994,18,3,21,263,0,2,1,2,1,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,4
594126,25,2,18,145,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2
177109,3,2,12,350,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
543020,3,1,7,365,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
300219,50,2,16,263,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
56139,7,1,8,560,0,2,1,2,3,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3
170802,31,3,19,912,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
230306,12,2,20,405,1,2,1,3,2,3,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
314926,11,2,15,540,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,1,4
362146,20,2,16,250,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
429549,30,2,18,756,1,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
283987,25,2,12,300,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
38607,40,2,12,228,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
458706,30,2,12,525,1,2,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
215589,3,2,18,448,0,3,2,2,2,3,0,0,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,2
567238,15,2,16,225,1,2,2,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2
90718,5,3,18,570,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
261986,10,2,16,286,0,2,2,2,1,3,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4
260652,90,2,12,205,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
124092,13,2,14,248,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
374602,43,3,24,504,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
142214,4,2,21,1200,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
282787,12,2,12,299,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
134489,12,4,36,980,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,0,0,0,0,0,0,3
394516,26,3,30,880,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
551717,10,1,10,260,0,3,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
260691,60,2,14,305,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
488161,90,2,17,338,1,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,2
20632,90,2,15,589,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
341415,18,2,14,527,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,4
396571,21,2,20,336,1,2,1,1,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2
382161,19,2,12,270,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
134813,55,3,18,352,0,2,1,1,2,0,0,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
430960,15,3,20,270,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
116520,35,2,18,320,0,2,2,2,2,1,0,1,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
307956,90,2,15,100,0,2,1,1,1,3,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
506096,20,2,12,320,0,2,1,2,1,3,0,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
204740,7,2,14,390,1,3,2,2,2,3,0,0,0,0,0,0,0,1,1,0,0,5,1,0,0,0,0,1,0,0,3
138460,35,3,27,360,0,2,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
479505,0,2,18,252,2,2,2,2,2,3,2,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,2
107956,30,2,16,1026,0,2,1,2,2,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
137360,30,3,21,500,0,2,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
220284,10,2,14,350,1,3,2,2,2,3,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,1,0,0,1,4
154283,12,2,16,625,0,2,1,1,2,3,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2
553654,20,2,12,250,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
347162,20,3,17,155,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
299199,16,2,16,390,0,2,1,1,2,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
521229,10,1,13,600,0,3,1,2,3,3,0,0,1,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,2
513852,17,2,19,600,0,2,2,2,1,3,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1
119521,45,3,21,340,0,2,1,2,2,0,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
229367,20,2,12,277,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
14045,57,1,10,512,0,2,1,2,3,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4
124846,22,3,24,440,2,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,4
128849,50,3,18,800,0,2,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
15308,1,2,14,405,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
554396,2,1,9,504,0,0,2,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,3
475844,12,2,18,315,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
475552,16,2,16,336,0,2,1,2,2,3,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
83044,25,1,10,110,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
360797,16,2,16,453,1,2,1,2,1,3,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
483896,13,2,12,627,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1
104343,10,2,12,350,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4
10271,3,2,12,300,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
347007,16,2,18,322,0,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
160616,4,6,60,450,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1
16607,33,1,9,200,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,1,0,0,0,0,3
380023,14,1,9,400,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
427886,2,2,21,262,0,2,1,2,1,3,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
457609,20,2,16,641,0,2,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
243813,7,2,12,200,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
385207,85,5,40,621,0,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
119587,32,3,24,600,0,2,0,2,2,1,0,1,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
352720,22,1,10,350,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,4
354520,4,2,18,325,2,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
431424,31,2,18,480,0,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
138086,50,3,21,800,0,2,1,2,2,3,0,0,0,0,0,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,4
292061,13,3,13,250,0,2,1,2,2,3,0,1,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,3
176692,10,2,22,560,0,2,2,2,2,3,0,0,1,0,0,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,3
141213,100,3,18,90,0,2,1,1,2,2,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3
80156,39,2,14,270,2,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
485661,20,3,18,300,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3
80631,35,2,12,1056,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
325598,25,2,14,273,1,2,1,2,1,3,0,0,1,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
535100,20,2,14,303,0,3,1,0,2,3,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,1
127851,30,2,17,962,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
44321,5,1,7,350,0,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
486244,26,3,18,244,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
411617,32,2,18,600,1,2,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
126259,9,1,9,350,0,1,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
336794,21,2,14,836,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4
490679,55,3,18,303,0,2,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
537216,20,2,25,240,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2
474460,8,2,14,304,0,2,1,2,1,3,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3
258492,14,3,16,330,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2
115222,40,3,24,600,0,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
558841,2,2,18,230,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4
104869,40,2,14,180,0,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
308381,23,3,21,338,0,2,1,2,2,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
63375,25,3,18,760,0,2,1,2,2,3,0,0,1,1,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,3
460626,12,1,8,224,0,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
414497,15,2,12,147,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
208506,20,2,12,299,0,3,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,1
41872,60,2,18,525,0,2,1,2,2,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
175893,5,2,11,365,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
484757,18,2,19,310,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,4
365749,3,2,12,286,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
233709,22,3,18,300,2,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
309346,10,2,18,374,0,2,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
233322,8,1,7,350,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
289935,10,3,15,155,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
513602,40,3,18,540,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
116153,30,2,22,430,0,2,1,2,2,3,0,1,0,0,0,1,0,1,1,0,0,5,0,0,0,0,0,0,0,0,3
486512,22,2,17,319,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
460298,5,2,12,325,1,2,1,2,2,3,0,0,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,4
369223,15,3,21,540,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
19055,15,1,9,729,0,2,1,2,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
250279,22,2,9,216,0,2,1,2,2,3,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3
499559,10,3,18,290,1,2,1,1,2,3,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,4
290226,31,3,15,324,0,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4
3383,16,2,16,450,0,2,1,0,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520274,20,2,30,750,0,2,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1
336679,40,2,13,305,1,2,2,2,2,3,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
393144,27,3,16,583,0,2,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
472779,46,2,13,225,0,2,1,2,2,3,0,1,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,3
